elpd_diff,se_diff,elpd_loo,se_elpd_loo,p_loo,se_p_loo,looic,se_looic
0,0,-762.010462815495,24.3686854609529,88.1047586926574,5.42993229937448,1524.02092563099,48.7373709219059
-15.259173614977,11.1219368770285,-777.269636430473,29.1407963880168,185.094820258146,13.5735588893217,1554.53927286095,58.2815927760336
-162.732253402508,12.55450865143,-924.742716218005,27.374124511948,57.6392380390247,5.08143099798485,1849.48543243601,54.748249023896
-201.652096460484,15.5313971871452,-963.662559275979,29.6533730467908,46.8391232357358,6.99373891764083,1927.32511855196,59.3067460935816
-253.691917075891,15.4214034942124,-1015.70237989139,29.4142956720059,24.1232631397661,4.54062268012579,2031.40475978277,58.8285913440118
-815.045982804782,96.093331586664,-1577.05644562028,106.379677585067,551.739388531352,52.1741023831391,3154.11289124056,212.759355170135
-825.444312636317,116.265269586542,-1587.45477545181,125.202077736798,604.478559307203,64.7974585211792,3174.90955090363,250.404155473596
-1741.04324307661,191.894502860559,-2503.0537058921,200.990047840655,896.022683957971,82.3944067519748,5006.10741178421,401.980095681311
